frame,componente,problema,codigo_problema,area_px,largura_px,altura_px,x_px,y_px,proporcao_largura_altura,preenchimento,circularidade,tocou_crop_vertical,tocou_borda_lateral,threshold_usado,percentil_escuro_q,min_altura_config_px,min_largura_config_px,min_area_config_px
5,0,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,115.0,14.0,13.0,145.0,467.0,1.0769230769230769,0.6318681318681318,0.7416534607548962,True,False,75.0,37.0,70.0,80.0,6000.0
5,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,92.0,8.0,15.0,0.0,192.0,0.5333333333333333,0.7666666666666667,0.7351249640832972,False,True,75.0,37.0,70.0,80.0,6000.0
5,3,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,269.5,9.0,60.0,0.0,116.0,0.15,0.49907407407407406,0.21202111176660382,False,True,75.0,37.0,70.0,80.0,6000.0
5,4,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,9.5,6.0,4.0,299.0,64.0,1.5,0.3958333333333333,0.698733140133956,False,False,75.0,37.0,70.0,80.0,6000.0
5,5,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,617.5,66.0,17.0,173.0,40.0,3.8823529411764706,0.5503565062388592,0.33593727997948136,False,False,75.0,37.0,70.0,80.0,6000.0
5,6,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,13.5,4.0,7.0,287.0,23.0,0.5714285714285714,0.48214285714285715,0.7468881888038891,False,False,75.0,37.0,70.0,80.0,6000.0
5,7,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,281.0,28.0,18.0,280.0,0.0,1.5555555555555556,0.5575396825396826,0.5761919208926948,True,False,75.0,37.0,70.0,80.0,6000.0
6,0,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,114.0,14.0,13.0,145.0,467.0,1.0769230769230769,0.6263736263736264,0.7352043002265928,True,False,75.0,37.0,70.0,80.0,6000.0
6,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,92.0,8.0,15.0,0.0,192.0,0.5333333333333333,0.7666666666666667,0.7351249640832972,False,True,75.0,37.0,70.0,80.0,6000.0
6,3,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,262.5,9.0,62.0,0.0,116.0,0.14516129032258066,0.47043010752688175,0.19757199620209265,False,True,75.0,37.0,70.0,80.0,6000.0
6,4,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,9.5,6.0,4.0,299.0,64.0,1.5,0.3958333333333333,0.698733140133956,False,False,75.0,37.0,70.0,80.0,6000.0
6,5,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,619.0,66.0,17.0,173.0,40.0,3.8823529411764706,0.551693404634581,0.33936430062161654,False,False,75.0,37.0,70.0,80.0,6000.0
6,6,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,16.5,5.0,7.0,286.0,23.0,0.7142857142857143,0.4714285714285714,0.8202139662830029,False,False,75.0,37.0,70.0,80.0,6000.0
6,7,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,281.5,28.0,18.0,280.0,0.0,1.5555555555555556,0.558531746031746,0.5686747595466539,True,False,75.0,37.0,70.0,80.0,6000.0
7,0,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,112.0,14.0,13.0,145.0,467.0,1.0769230769230769,0.6153846153846154,0.722305979169986,True,False,75.0,37.0,70.0,80.0,6000.0
7,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,70.5,8.0,13.0,0.0,193.0,0.6153846153846154,0.6778846153846154,0.7709257107140433,False,True,75.0,37.0,70.0,80.0,6000.0
7,3,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,261.5,9.0,63.0,0.0,115.0,0.14285714285714285,0.46119929453262787,0.18847762581389105,False,True,75.0,37.0,70.0,80.0,6000.0
7,4,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,12.5,7.0,5.0,299.0,64.0,1.4,0.35714285714285715,0.6213742168810629,False,False,75.0,37.0,70.0,80.0,6000.0
7,5,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,619.0,66.0,17.0,173.0,40.0,3.8823529411764706,0.551693404634581,0.33936430062161654,False,False,75.0,37.0,70.0,80.0,6000.0
7,6,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,15.0,5.0,6.0,286.0,23.0,0.8333333333333334,0.5,0.8983534921002858,False,False,75.0,37.0,70.0,80.0,6000.0
7,7,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,281.5,28.0,18.0,280.0,0.0,1.5555555555555556,0.558531746031746,0.5686747595466539,True,False,75.0,37.0,70.0,80.0,6000.0
8,0,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,99.5,13.0,12.0,145.0,468.0,1.0833333333333333,0.6378205128205128,0.7537866577924618,True,False,75.0,37.0,70.0,80.0,6000.0
8,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,70.5,8.0,13.0,0.0,193.0,0.6153846153846154,0.6778846153846154,0.7709257107140433,False,True,75.0,37.0,70.0,80.0,6000.0
8,3,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,260.5,9.0,63.0,0.0,115.0,0.14285714285714285,0.45943562610229277,0.18775687007464098,False,True,75.0,37.0,70.0,80.0,6000.0
8,4,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,12.5,7.0,5.0,299.0,64.0,1.4,0.35714285714285715,0.6213742168810629,False,False,75.0,37.0,70.0,80.0,6000.0
8,5,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,618.0,66.0,17.0,173.0,40.0,3.8823529411764706,0.5508021390374331,0.3388160545786091,False,False,75.0,37.0,70.0,80.0,6000.0
8,6,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,16.0,6.0,6.0,286.0,23.0,1.0,0.4444444444444444,0.8573716374519508,False,False,75.0,37.0,70.0,80.0,6000.0
8,7,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,289.5,28.0,18.0,280.0,0.0,1.5555555555555556,0.5744047619047619,0.584836031576399,True,False,75.0,37.0,70.0,80.0,6000.0
9,0,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,93.0,12.0,11.0,146.0,469.0,1.0909090909090908,0.7045454545454546,0.7890481094365155,True,False,75.0,37.0,70.0,80.0,6000.0
9,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,70.5,8.0,13.0,0.0,193.0,0.6153846153846154,0.6778846153846154,0.7709257107140433,False,True,75.0,37.0,70.0,80.0,6000.0
9,3,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,260.5,9.0,63.0,0.0,115.0,0.14285714285714285,0.45943562610229277,0.18775687007464098,False,True,75.0,37.0,70.0,80.0,6000.0
9,4,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,12.5,7.0,5.0,299.0,64.0,1.4,0.35714285714285715,0.6213742168810629,False,False,75.0,37.0,70.0,80.0,6000.0
9,5,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,614.0,66.0,17.0,173.0,40.0,3.8823529411764706,0.5472370766488414,0.33662307040657924,False,False,75.0,37.0,70.0,80.0,6000.0
9,6,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,16.0,6.0,6.0,286.0,23.0,1.0,0.4444444444444444,0.8573716374519508,False,False,75.0,37.0,70.0,80.0,6000.0
9,7,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,289.5,28.0,18.0,280.0,0.0,1.5555555555555556,0.5744047619047619,0.584836031576399,True,False,75.0,37.0,70.0,80.0,6000.0
10,0,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,100.0,12.0,11.0,145.0,469.0,1.0909090909090908,0.7575757575757576,0.8484388326072204,True,False,75.0,37.0,70.0,80.0,6000.0
10,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,73.0,8.0,13.0,0.0,193.0,0.6153846153846154,0.7019230769230769,0.7713743262317214,False,True,75.0,37.0,70.0,80.0,6000.0
10,3,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,252.5,9.0,62.0,0.0,115.0,0.14516129032258066,0.4525089605734767,0.18763179671358238,False,True,75.0,37.0,70.0,80.0,6000.0
10,4,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,12.5,7.0,5.0,299.0,64.0,1.4,0.35714285714285715,0.6213742168810629,False,False,75.0,37.0,70.0,80.0,6000.0
10,5,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,616.0,65.0,17.0,174.0,40.0,3.823529411764706,0.5574660633484163,0.343007696058124,False,False,75.0,37.0,70.0,80.0,6000.0
10,6,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,326.5,28.0,29.0,280.0,0.0,0.9655172413793104,0.4020935960591133,0.3929427193749147,True,False,75.0,37.0,70.0,80.0,6000.0
11,0,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,100.0,12.0,11.0,145.0,469.0,1.0909090909090908,0.7575757575757576,0.8484388326072204,True,False,75.0,37.0,70.0,80.0,6000.0
11,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,73.0,8.0,13.0,0.0,193.0,0.6153846153846154,0.7019230769230769,0.7713743262317214,False,True,75.0,37.0,70.0,80.0,6000.0
11,3,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,254.5,8.0,63.0,0.0,115.0,0.12698412698412698,0.5049603174603174,0.18575588262860332,False,True,75.0,37.0,70.0,80.0,6000.0
11,4,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,13.5,7.0,5.0,299.0,64.0,1.4,0.38571428571428573,0.6710841542315478,False,False,75.0,37.0,70.0,80.0,6000.0
11,5,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,617.0,65.0,17.0,174.0,40.0,3.823529411764706,0.5583710407239819,0.35127020064991626,False,False,75.0,37.0,70.0,80.0,6000.0
11,6,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,319.5,28.0,29.0,280.0,0.0,0.9655172413793104,0.3934729064039409,0.3845182200315015,True,False,75.0,37.0,70.0,80.0,6000.0
12,0,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,96.5,12.0,11.0,145.0,469.0,1.0909090909090908,0.7310606060606061,0.8442485752395791,True,False,75.0,37.0,70.0,80.0,6000.0
12,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,68.5,8.0,12.0,0.0,194.0,0.6666666666666666,0.7135416666666666,0.7870530442423997,False,True,75.0,37.0,70.0,80.0,6000.0
12,3,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,246.5,8.0,62.0,0.0,115.0,0.12903225806451613,0.4969758064516129,0.1879315661748726,False,True,75.0,37.0,70.0,80.0,6000.0
12,4,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,13.5,7.0,5.0,299.0,64.0,1.4,0.38571428571428573,0.6710841542315478,False,False,75.0,37.0,70.0,80.0,6000.0
12,5,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,618.0,65.0,17.0,174.0,40.0,3.823529411764706,0.5592760180995475,0.3441213579551075,False,False,75.0,37.0,70.0,80.0,6000.0
12,6,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,321.0,28.0,30.0,280.0,0.0,0.9333333333333333,0.3821428571428571,0.37584807512891544,True,False,75.0,37.0,70.0,80.0,6000.0
13,0,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,94.5,12.0,11.0,145.0,469.0,1.0909090909090908,0.7159090909090909,0.8267512006428037,True,False,75.0,37.0,70.0,80.0,6000.0
13,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,68.5,8.0,12.0,0.0,194.0,0.6666666666666666,0.7135416666666666,0.7870530442423997,False,True,75.0,37.0,70.0,80.0,6000.0
13,3,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,250.5,9.0,62.0,0.0,115.0,0.14516129032258066,0.4489247311827957,0.1885401335185684,False,True,75.0,37.0,70.0,80.0,6000.0
13,4,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,13.5,7.0,5.0,299.0,64.0,1.4,0.38571428571428573,0.6710841542315478,False,False,75.0,37.0,70.0,80.0,6000.0
13,5,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,619.0,65.0,17.0,174.0,40.0,3.823529411764706,0.5601809954751131,0.34467818863141025,False,False,75.0,37.0,70.0,80.0,6000.0
13,6,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,320.0,28.0,30.0,280.0,0.0,0.9333333333333333,0.38095238095238093,0.3746772088512553,True,False,75.0,37.0,70.0,80.0,6000.0
14,0,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,95.0,12.0,11.0,145.0,469.0,1.0909090909090908,0.7196969696969697,0.8060168909768594,True,False,75.0,37.0,70.0,80.0,6000.0
14,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,86.5,8.0,15.0,0.0,191.0,0.5333333333333333,0.7208333333333333,0.7567616762510216,False,True,75.0,37.0,70.0,80.0,6000.0
14,3,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,247.5,9.0,62.0,0.0,115.0,0.14516129032258066,0.4435483870967742,0.18391631559054117,False,True,75.0,37.0,70.0,80.0,6000.0
14,4,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,13.5,7.0,5.0,299.0,64.0,1.4,0.38571428571428573,0.6710841542315478,False,False,75.0,37.0,70.0,80.0,6000.0
